address	original_name	display_name	name_source	class	bucket	route_source	path	src_chunk
80163ad0	FUN_80163ad0	FUN_80163ad0	generated		game-unsorted	symbol-or-address	game/unsorted/80163ad0_FUN_80163ad0.c	chunk_0042.c
80163b70	FUN_80163b70	force-setup_candidate_80163b70	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80163b70_force-setup_candidate_80163b70.c	chunk_0042.c
80163d90	FUN_80163d90	knockback-targeting_candidate_80163d90	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80163d90_knockback-targeting_candidate_80163d90.c	chunk_0042.c
80163e34	zz_0163e34_	force-setup_candidate_80163e34	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80163e34_force-setup_candidate_80163e34.c	chunk_0042.c
80163ffc	zz_0163ffc_	force-setup_candidate_80163ffc	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80163ffc_force-setup_candidate_80163ffc.c	chunk_0042.c
80164174	zz_0164174_	knockback-targeting_candidate_80164174	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80164174_knockback-targeting_candidate_80164174.c	chunk_0042.c
8016429c	FUN_8016429c	FUN_8016429c	generated		game-unsorted	symbol-or-address	game/unsorted/8016429c_FUN_8016429c.c	chunk_0042.c
801642a8	FUN_801642a8	FUN_801642a8	generated		game-unsorted	symbol-or-address	game/unsorted/801642a8_FUN_801642a8.c	chunk_0042.c
801642c8	FUN_801642c8	movement-physics_candidate_801642c8	evidence-index		movement-physics	evidence-topic	game/physics/movement/801642c8_movement-physics_candidate_801642c8.c	chunk_0042.c
80164424	FUN_80164424	FUN_80164424	generated		game-unsorted	symbol-or-address	game/unsorted/80164424_FUN_80164424.c	chunk_0042.c
80164488	FUN_80164488	FUN_80164488	generated		game-unsorted	symbol-or-address	game/unsorted/80164488_FUN_80164488.c	chunk_0042.c
801644c8	FUN_801644c8	FUN_801644c8	generated		game-unsorted	symbol-or-address	game/unsorted/801644c8_FUN_801644c8.c	chunk_0042.c
801644f4	FUN_801644f4	FUN_801644f4	generated		game-unsorted	symbol-or-address	game/unsorted/801644f4_FUN_801644f4.c	chunk_0042.c
80164520	FUN_80164520	FUN_80164520	generated		game-unsorted	symbol-or-address	game/unsorted/80164520_FUN_80164520.c	chunk_0042.c
80164570	FUN_80164570	FUN_80164570	generated		game-unsorted	symbol-or-address	game/unsorted/80164570_FUN_80164570.c	chunk_0042.c
801645bc	FUN_801645bc	FUN_801645bc	generated		game-unsorted	symbol-or-address	game/unsorted/801645bc_FUN_801645bc.c	chunk_0042.c
801645e4	FUN_801645e4	FUN_801645e4	generated		game-unsorted	symbol-or-address	game/unsorted/801645e4_FUN_801645e4.c	chunk_0042.c
80164628	FUN_80164628	FUN_80164628	generated		game-unsorted	symbol-or-address	game/unsorted/80164628_FUN_80164628.c	chunk_0042.c
80164664	FUN_80164664	FUN_80164664	generated		game-unsorted	symbol-or-address	game/unsorted/80164664_FUN_80164664.c	chunk_0042.c
801646d8	FUN_801646d8	FUN_801646d8	generated		game-unsorted	symbol-or-address	game/unsorted/801646d8_FUN_801646d8.c	chunk_0042.c
80164700	FUN_80164700	FUN_80164700	generated		game-unsorted	symbol-or-address	game/unsorted/80164700_FUN_80164700.c	chunk_0042.c
80164728	FUN_80164728	FUN_80164728	generated		game-unsorted	symbol-or-address	game/unsorted/80164728_FUN_80164728.c	chunk_0042.c
80164750	FUN_80164750	FUN_80164750	generated		game-unsorted	symbol-or-address	game/unsorted/80164750_FUN_80164750.c	chunk_0042.c
801647a0	FUN_801647a0	force-setup_candidate_801647a0	evidence-index		force-setup	evidence-topic	game/battle/force-setup/801647a0_force-setup_candidate_801647a0.c	chunk_0042.c
80164878	FUN_80164878	movement-physics_candidate_80164878	evidence-index		movement-physics	evidence-topic	game/physics/movement/80164878_movement-physics_candidate_80164878.c	chunk_0042.c
80164968	FUN_80164968	force-setup_candidate_80164968	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80164968_force-setup_candidate_80164968.c	chunk_0042.c
80164a14	FUN_80164a14	force-setup_candidate_80164a14	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80164a14_force-setup_candidate_80164a14.c	chunk_0042.c
80164b10	FUN_80164b10	FUN_80164b10	generated		game-unsorted	symbol-or-address	game/unsorted/80164b10_FUN_80164b10.c	chunk_0042.c
80164b4c	FUN_80164b4c	FUN_80164b4c	generated		game-unsorted	symbol-or-address	game/unsorted/80164b4c_FUN_80164b4c.c	chunk_0042.c
80164b9c	FUN_80164b9c	force-setup_candidate_80164b9c	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80164b9c_force-setup_candidate_80164b9c.c	chunk_0042.c
80164ce0	FUN_80164ce0	knockback-targeting_candidate_80164ce0	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80164ce0_knockback-targeting_candidate_80164ce0.c	chunk_0042.c
80164dac	FUN_80164dac	knockback-targeting_candidate_80164dac	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80164dac_knockback-targeting_candidate_80164dac.c	chunk_0042.c
80164e8c	FUN_80164e8c	force-setup_candidate_80164e8c	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80164e8c_force-setup_candidate_80164e8c.c	chunk_0042.c
80164f98	FUN_80164f98	force-setup_candidate_80164f98	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80164f98_force-setup_candidate_80164f98.c	chunk_0042.c
801650a8	FUN_801650a8	force-setup_candidate_801650a8	evidence-index		force-setup	evidence-topic	game/battle/force-setup/801650a8_force-setup_candidate_801650a8.c	chunk_0042.c
80165184	zz_0165184_	zz_0165184_	generated		game-unsorted	symbol-or-address	game/unsorted/80165184_zz_0165184.c	chunk_0042.c
8016528c	FUN_8016528c	FUN_8016528c	generated		game-unsorted	symbol-or-address	game/unsorted/8016528c_FUN_8016528c.c	chunk_0042.c
80165318	FUN_80165318	FUN_80165318	generated		game-unsorted	symbol-or-address	game/unsorted/80165318_FUN_80165318.c	chunk_0042.c
801653dc	FUN_801653dc	FUN_801653dc	generated		game-unsorted	symbol-or-address	game/unsorted/801653dc_FUN_801653dc.c	chunk_0042.c
8016544c	FUN_8016544c	FUN_8016544c	generated		game-unsorted	symbol-or-address	game/unsorted/8016544c_FUN_8016544c.c	chunk_0042.c
80165460	FUN_80165460	FUN_80165460	generated		game-unsorted	symbol-or-address	game/unsorted/80165460_FUN_80165460.c	chunk_0042.c
801654a8	FUN_801654a8	FUN_801654a8	generated		game-unsorted	symbol-or-address	game/unsorted/801654a8_FUN_801654a8.c	chunk_0042.c
80165584	FUN_80165584	movement-physics_candidate_80165584	evidence-index		movement-physics	evidence-topic	game/physics/movement/80165584_movement-physics_candidate_80165584.c	chunk_0042.c
80165608	zz_0165608_	zz_0165608_	generated		game-unsorted	symbol-or-address	game/unsorted/80165608_zz_0165608.c	chunk_0042.c
80165728	zz_0165728_	zz_0165728_	generated		game-unsorted	symbol-or-address	game/unsorted/80165728_zz_0165728.c	chunk_0042.c
801657f0	zz_01657f0_	zz_01657f0_	generated		game-unsorted	symbol-or-address	game/unsorted/801657f0_zz_01657f0.c	chunk_0042.c
80165900	FUN_80165900	FUN_80165900	generated		game-unsorted	symbol-or-address	game/unsorted/80165900_FUN_80165900.c	chunk_0042.c
80165950	FUN_80165950	knockback-targeting_candidate_80165950	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80165950_knockback-targeting_candidate_80165950.c	chunk_0042.c
80165b40	FUN_80165b40	knockback-targeting_candidate_80165b40	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80165b40_knockback-targeting_candidate_80165b40.c	chunk_0042.c
80165e18	FUN_80165e18	FUN_80165e18	generated		game-unsorted	symbol-or-address	game/unsorted/80165e18_FUN_80165e18.c	chunk_0042.c
80165e50	FUN_80165e50	FUN_80165e50	generated		game-unsorted	symbol-or-address	game/unsorted/80165e50_FUN_80165e50.c	chunk_0042.c
80165ef0	zz_0165ef0_	zz_0165ef0_	generated		game-unsorted	symbol-or-address	game/unsorted/80165ef0_zz_0165ef0.c	chunk_0042.c
80165f04	FUN_80165f04	FUN_80165f04	generated		game-unsorted	symbol-or-address	game/unsorted/80165f04_FUN_80165f04.c	chunk_0042.c
80165f24	FUN_80165f24	movement-physics_candidate_80165f24	evidence-index		movement-physics	evidence-topic	game/physics/movement/80165f24_movement-physics_candidate_80165f24.c	chunk_0042.c
80166060	FUN_80166060	FUN_80166060	generated		game-unsorted	symbol-or-address	game/unsorted/80166060_FUN_80166060.c	chunk_0042.c
801660d0	FUN_801660d0	FUN_801660d0	generated		game-unsorted	symbol-or-address	game/unsorted/801660d0_FUN_801660d0.c	chunk_0042.c
80166110	FUN_80166110	FUN_80166110	generated		game-unsorted	symbol-or-address	game/unsorted/80166110_FUN_80166110.c	chunk_0042.c
8016614c	FUN_8016614c	FUN_8016614c	generated		game-unsorted	symbol-or-address	game/unsorted/8016614c_FUN_8016614c.c	chunk_0042.c
801661f8	FUN_801661f8	FUN_801661f8	generated		game-unsorted	symbol-or-address	game/unsorted/801661f8_FUN_801661f8.c	chunk_0042.c
80166250	zz_0166250_	zz_0166250_	generated		game-unsorted	symbol-or-address	game/unsorted/80166250_zz_0166250.c	chunk_0042.c
801662c4	FUN_801662c4	FUN_801662c4	generated		game-unsorted	symbol-or-address	game/unsorted/801662c4_FUN_801662c4.c	chunk_0042.c
80166350	FUN_80166350	FUN_80166350	generated		game-unsorted	symbol-or-address	game/unsorted/80166350_FUN_80166350.c	chunk_0042.c
801663c4	FUN_801663c4	FUN_801663c4	generated		game-unsorted	symbol-or-address	game/unsorted/801663c4_FUN_801663c4.c	chunk_0042.c
80166478	FUN_80166478	FUN_80166478	generated		game-unsorted	symbol-or-address	game/unsorted/80166478_FUN_80166478.c	chunk_0042.c
801664f8	FUN_801664f8	FUN_801664f8	generated		game-unsorted	symbol-or-address	game/unsorted/801664f8_FUN_801664f8.c	chunk_0042.c
80166530	FUN_80166530	FUN_80166530	generated		game-unsorted	symbol-or-address	game/unsorted/80166530_FUN_80166530.c	chunk_0042.c
801665d8	FUN_801665d8	FUN_801665d8	generated		game-unsorted	symbol-or-address	game/unsorted/801665d8_FUN_801665d8.c	chunk_0042.c
80166698	FUN_80166698	FUN_80166698	generated		game-unsorted	symbol-or-address	game/unsorted/80166698_FUN_80166698.c	chunk_0042.c
801666e0	FUN_801666e0	FUN_801666e0	generated		game-unsorted	symbol-or-address	game/unsorted/801666e0_FUN_801666e0.c	chunk_0042.c
80166728	FUN_80166728	knockback-targeting_candidate_80166728	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80166728_knockback-targeting_candidate_80166728.c	chunk_0042.c
801667f0	FUN_801667f0	FUN_801667f0	generated		game-unsorted	symbol-or-address	game/unsorted/801667f0_FUN_801667f0.c	chunk_0042.c
801668d8	FUN_801668d8	FUN_801668d8	generated		game-unsorted	symbol-or-address	game/unsorted/801668d8_FUN_801668d8.c	chunk_0042.c
80166954	FUN_80166954	FUN_80166954	generated		game-unsorted	symbol-or-address	game/unsorted/80166954_FUN_80166954.c	chunk_0042.c
8016699c	FUN_8016699c	force-setup_candidate_8016699c	evidence-index		force-setup	evidence-topic	game/battle/force-setup/8016699c_force-setup_candidate_8016699c.c	chunk_0042.c
80166a04	FUN_80166a04	force-setup_candidate_80166a04	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80166a04_force-setup_candidate_80166a04.c	chunk_0042.c
80166a98	zz_0166a98_	zz_0166a98_	generated		game-unsorted	symbol-or-address	game/unsorted/80166a98_zz_0166a98.c	chunk_0042.c
80166bbc	zz_0166bbc_	knockback-targeting_candidate_80166bbc	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80166bbc_knockback-targeting_candidate_80166bbc.c	chunk_0042.c
80166d40	FUN_80166d40	FUN_80166d40	generated		game-unsorted	symbol-or-address	game/unsorted/80166d40_FUN_80166d40.c	chunk_0042.c
80166d7c	FUN_80166d7c	FUN_80166d7c	generated		game-unsorted	symbol-or-address	game/unsorted/80166d7c_FUN_80166d7c.c	chunk_0042.c
80166dac	FUN_80166dac	FUN_80166dac	generated		game-unsorted	symbol-or-address	game/unsorted/80166dac_FUN_80166dac.c	chunk_0042.c
80166ddc	FUN_80166ddc	FUN_80166ddc	generated		game-unsorted	symbol-or-address	game/unsorted/80166ddc_FUN_80166ddc.c	chunk_0042.c
80166e0c	FUN_80166e0c	FUN_80166e0c	generated		game-unsorted	symbol-or-address	game/unsorted/80166e0c_FUN_80166e0c.c	chunk_0042.c
80166e30	FUN_80166e30	FUN_80166e30	generated		game-unsorted	symbol-or-address	game/unsorted/80166e30_FUN_80166e30.c	chunk_0042.c
80166e50	zz_0166e50_	zz_0166e50_	generated		game-unsorted	symbol-or-address	game/unsorted/80166e50_zz_0166e50.c	chunk_0042.c
80166ea4	FUN_80166ea4	knockback-targeting_candidate_80166ea4	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80166ea4_knockback-targeting_candidate_80166ea4.c	chunk_0042.c
80166fa8	FUN_80166fa8	force-setup_candidate_80166fa8	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80166fa8_force-setup_candidate_80166fa8.c	chunk_0042.c
80167200	FUN_80167200	force-setup_candidate_80167200	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80167200_force-setup_candidate_80167200.c	chunk_0042.c
80167334	zz_0167334_	zz_0167334_	generated		game-unsorted	symbol-or-address	game/unsorted/80167334_zz_0167334.c	chunk_0042.c
801673e4	zz_01673e4_	zz_01673e4_	generated		game-unsorted	symbol-or-address	game/unsorted/801673e4_zz_01673e4.c	chunk_0042.c
8016743c	FUN_8016743c	FUN_8016743c	generated		game-unsorted	symbol-or-address	game/unsorted/8016743c_FUN_8016743c.c	chunk_0042.c
80167478	FUN_80167478	FUN_80167478	generated		game-unsorted	symbol-or-address	game/unsorted/80167478_FUN_80167478.c	chunk_0042.c
80167564	FUN_80167564	FUN_80167564	generated		game-unsorted	symbol-or-address	game/unsorted/80167564_FUN_80167564.c	chunk_0042.c
801675cc	FUN_801675cc	FUN_801675cc	generated		game-unsorted	symbol-or-address	game/unsorted/801675cc_FUN_801675cc.c	chunk_0042.c
80167614	FUN_80167614	FUN_80167614	generated		game-unsorted	symbol-or-address	game/unsorted/80167614_FUN_80167614.c	chunk_0042.c
80167668	FUN_80167668	FUN_80167668	generated		game-unsorted	symbol-or-address	game/unsorted/80167668_FUN_80167668.c	chunk_0042.c
80167760	zz_0167760_	zz_0167760_	generated		game-unsorted	symbol-or-address	game/unsorted/80167760_zz_0167760.c	chunk_0043.c
801678c8	FUN_801678c8	knockback-targeting_candidate_801678c8	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/801678c8_knockback-targeting_candidate_801678c8.c	chunk_0043.c
80167968	FUN_80167968	knockback-targeting_candidate_80167968	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80167968_knockback-targeting_candidate_80167968.c	chunk_0043.c
80167a38	FUN_80167a38	knockback-targeting_candidate_80167a38	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80167a38_knockback-targeting_candidate_80167a38.c	chunk_0043.c
80167bc8	FUN_80167bc8	challenge-menu-flow_candidate_80167bc8	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80167bc8_challenge-menu-flow_candidate_80167bc8.c	chunk_0043.c
80167ca0	FUN_80167ca0	FUN_80167ca0	generated		game-unsorted	symbol-or-address	game/unsorted/80167ca0_FUN_80167ca0.c	chunk_0043.c
80167df0	FUN_80167df0	knockback-targeting_candidate_80167df0	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80167df0_knockback-targeting_candidate_80167df0.c	chunk_0043.c
80167ef8	FUN_80167ef8	challenge-menu-flow_candidate_80167ef8	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80167ef8_challenge-menu-flow_candidate_80167ef8.c	chunk_0043.c
80167fc4	FUN_80167fc4	FUN_80167fc4	generated		game-unsorted	symbol-or-address	game/unsorted/80167fc4_FUN_80167fc4.c	chunk_0043.c
801680ac	zz_01680ac_	knockback-targeting_candidate_801680ac	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/801680ac_knockback-targeting_candidate_801680ac.c	chunk_0043.c
801681c0	FUN_801681c0	knockback-targeting_candidate_801681c0	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/801681c0_knockback-targeting_candidate_801681c0.c	chunk_0043.c
8016826c	FUN_8016826c	force-setup_candidate_8016826c	evidence-index		force-setup	evidence-topic	game/battle/force-setup/8016826c_force-setup_candidate_8016826c.c	chunk_0043.c
8016836c	zz_016836c_	force-setup_candidate_8016836c	evidence-index		force-setup	evidence-topic	game/battle/force-setup/8016836c_force-setup_candidate_8016836c.c	chunk_0043.c
80168524	FUN_80168524	knockback-targeting_candidate_80168524	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80168524_knockback-targeting_candidate_80168524.c	chunk_0043.c
80168730	FUN_80168730	knockback-targeting_candidate_80168730	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80168730_knockback-targeting_candidate_80168730.c	chunk_0043.c
80168bf4	FUN_80168bf4	force-setup_candidate_80168bf4	evidence-index		force-setup	evidence-topic	game/battle/force-setup/80168bf4_force-setup_candidate_80168bf4.c	chunk_0043.c
80168cf0	zz_0168cf0_	challenge-menu-flow_candidate_80168cf0	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80168cf0_challenge-menu-flow_candidate_80168cf0.c	chunk_0043.c
80169280	FUN_80169280	knockback-targeting_candidate_80169280	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80169280_knockback-targeting_candidate_80169280.c	chunk_0043.c
80169464	FUN_80169464	movement-physics_candidate_80169464	evidence-index		movement-physics	evidence-topic	game/physics/movement/80169464_movement-physics_candidate_80169464.c	chunk_0043.c
80169554	zz_0169554_	challenge-menu-flow_candidate_80169554	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80169554_challenge-menu-flow_candidate_80169554.c	chunk_0043.c
801697c4	FUN_801697c4	knockback-targeting_candidate_801697c4	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/801697c4_knockback-targeting_candidate_801697c4.c	chunk_0043.c
80169938	FUN_80169938	movement-physics_candidate_80169938	evidence-index		movement-physics	evidence-topic	game/physics/movement/80169938_movement-physics_candidate_80169938.c	chunk_0043.c
80169a3c	zz_0169a3c_	challenge-menu-flow_candidate_80169a3c	evidence-index		challenge-menu-flow	evidence-topic	game/modes/challenge/80169a3c_challenge-menu-flow_candidate_80169a3c.c	chunk_0043.c
80169d34	FUN_80169d34	knockback-targeting_candidate_80169d34	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80169d34_knockback-targeting_candidate_80169d34.c	chunk_0043.c
80169e10	FUN_80169e10	FUN_80169e10	generated		game-unsorted	symbol-or-address	game/unsorted/80169e10_FUN_80169e10.c	chunk_0043.c
80169ecc	zz_0169ecc_	zz_0169ecc_	generated		game-unsorted	symbol-or-address	game/unsorted/80169ecc_zz_0169ecc.c	chunk_0043.c
80169f38	FUN_80169f38	knockback-targeting_candidate_80169f38	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/80169f38_knockback-targeting_candidate_80169f38.c	chunk_0043.c
80169fe8	FUN_80169fe8	FUN_80169fe8	generated		game-unsorted	symbol-or-address	game/unsorted/80169fe8_FUN_80169fe8.c	chunk_0043.c
8016a16c	zz_016a16c_	movement-physics_candidate_8016a16c	evidence-index		movement-physics	evidence-topic	game/physics/movement/8016a16c_movement-physics_candidate_8016a16c.c	chunk_0043.c
8016a4e4	FUN_8016a4e4	knockback-targeting_candidate_8016a4e4	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8016a4e4_knockback-targeting_candidate_8016a4e4.c	chunk_0043.c
8016a638	FUN_8016a638	knockback-targeting_candidate_8016a638	evidence-index		knockback-targeting	evidence-topic	game/combat/knockback/8016a638_knockback-targeting_candidate_8016a638.c	chunk_0043.c
8016a78c	zz_016a78c_	zz_016a78c_	generated		game-unsorted	symbol-or-address	game/unsorted/8016a78c_zz_016a78c.c	chunk_0043.c
